car,motorcycle,bus,truck,total,bbox_area_ratio,mean_bbox_area,max_bbox_area,cluster_density,crowd_density,brightness,sharpness,edge_density,zone_top,zone_mid,zone_bottom,bottom_motor,mid_car,is_night,is_rain,filepath,cam_id,label
7,6,0,0,13,0.29666054687500004,10356.15,38812.46,0.024079589843750002,13.006786346435547,98.53232177734375,569.1259395747793,0.0645904541015625,2,6,3,1,2,1,0,dataset_cleaned/congested/cam08_20251209_181129.png,cam08,congested
4,6,1,0,11,0.0368994140625,1374.0,4758.0,0.0033544921874999996,2.021425724029541,125.66617919921875,555.965749225849,0.09595458984375,5,5,1,1,0,0,0,dataset_cleaned/free_flow/cam10_20251207_082348.png,cam10,free_flow
8,9,1,1,19,0.21521992187500003,4861.4382352941175,17444.08,0.011303567325367648,12.375528335571289,90.67186767578124,732.2701612894326,0.08355566406249999,6,10,1,1,4,1,0,dataset_cleaned/moderate/cam11_20251207_180854.png,cam11,moderate
7,7,1,1,16,0.3368505859375,8623.375,44856.0,0.02105316162109375,22.25686264038086,111.098388671875,561.3318217429875,0.09764892578125,3,11,2,3,4,0,0,dataset_cleaned/congested/cam08_20251205_121704.png,cam08,congested
9,16,0,1,26,0.32085693359375,5054.7307692307695,22878.0,0.012340651292067307,26.45473289489746,109.62592529296874,619.370947147274,0.11263427734375,1,19,6,6,8,0,0,dataset_cleaned/congested/cam08_20251207_171335.png,cam08,congested
3,7,0,5,15,0.15239501953125,4161.4,44500.0,0.010159667968750001,1.8994300365447998,131.0994482421875,500.2187468326032,0.10232666015625,5,10,0,0,2,0,0,dataset_cleaned/free_flow/cam09_20251208_122336.png,cam09,free_flow
4,7,1,0,12,0.079853515625,2725.6666666666665,15375.0,0.006654459635416666,4.956230163574219,127.1240576171875,592.8410960795343,0.11677978515625,5,5,2,1,0,0,0,dataset_cleaned/free_flow/cam07_20251209_132152.png,cam07,free_flow
5,14,6,2,27,0.3814990234375,5787.481481481482,97636.0,0.014129593460648147,8.721796035766602,128.309375,764.4665696810183,0.15438232421875,8,12,7,8,5,0,0,dataset_cleaned/moderate/cam07_20251205_141555.png,cam07,moderate
0,0,6,1,7,0.42690703125,27322.050000000003,111825.04000000001,0.06352783203125,1.4259963035583496,125.4921630859375,551.2139161898803,0.08809826660156249,4,2,0,0,0,1,0,dataset_cleaned/free_flow/cam07_20251206_054857.png,cam07,free_flow
9,6,3,0,18,0.1294287109375,2945.222222222222,14136.0,0.007190483940972222,4.757333278656006,129.08329833984374,696.9673211971283,0.14239013671875,9,6,3,2,4,0,0,dataset_cleaned/free_flow/cam07_20251204_123931.png,cam07,free_flow
6,6,5,0,17,0.3116796875,7509.64705882353,70092.0,0.018334099264705885,9.433439254760742,129.261435546875,717.6863056396486,0.1577099609375,8,6,3,1,0,0,0,dataset_cleaned/moderate/cam07_20251207_100327.png,cam07,moderate
9,8,1,0,18,0.12755615234375,2902.6111111111113,8424.0,0.007086452907986112,4.313370704650879,108.71486328125,524.6205224511863,0.07815185546875,5,8,5,5,6,0,0,dataset_cleaned/free_flow/cam08_20251204_155557.png,cam08,free_flow
8,12,1,2,23,0.158955078125,2830.782608695652,25168.0,0.00691109035326087,4.868011474609375,133.764052734375,446.3667096614835,0.0928857421875,3,19,1,0,8,0,0,dataset_cleaned/free_flow/cam09_20251204_161058.png,cam09,free_flow
5,8,0,2,15,0.14214111328125,3881.4,26250.0,0.00947607421875,5.431464195251465,124.25071533203125,478.02481890783315,0.094306640625,2,8,5,5,2,0,0,dataset_cleaned/free_flow/cam09_20251207_173842.png,cam09,free_flow
7,15,5,0,27,0.23727783203125,3599.5925925925926,55352.0,0.008788067853009259,5.963916778564453,124.73599853515626,660.6154205362736,0.1303076171875,10,14,3,4,1,0,0,dataset_cleaned/moderate/cam10_20251203_121737.png,cam10,moderate
12,15,2,0,29,0.14268798828125,2015.344827586207,10506.0,0.004920275457974139,12.345779418945312,123.86912841796875,785.465745627499,0.159892578125,9,10,10,10,6,0,0,dataset_cleaned/moderate/cam07_20251204_101738.png,cam07,moderate
9,9,0,1,19,0.0566748046875,1221.7894736842106,10126.0,0.002982884457236842,5.348028659820557,128.99365966796876,510.35776101302514,0.07565673828125,16,3,0,0,1,0,0,dataset_cleaned/free_flow/cam11_20251204_130421.png,cam11,free_flow
2,0,0,1,3,0.137995703125,17663.45,48881.74,0.04107014973958333,0.7713121175765991,103.2039111328125,420.61881682525984,0.0546917724609375,1,2,0,0,1,1,0,dataset_cleaned/free_flow/cam09_20251205_041111.png,cam09,free_flow
6,7,0,0,13,0.12403076171875,3907.923076923077,19454.0,0.00954082782451923,12.598559379577637,125.7833349609375,711.9578733398855,0.12515869140625,1,6,6,3,3,0,0,dataset_cleaned/congested/cam10_20251208_165518.png,cam10,congested
5,10,6,1,22,0.16922119140625,3150.590909090909,19987.0,0.007691872336647727,8.575761795043945,131.00408203125,719.475125901699,0.1491357421875,7,11,4,4,3,0,0,dataset_cleaned/moderate/cam07_20251205_142551.png,cam07,moderate
7,10,0,1,18,0.20321533203125,4624.277777777777,15458.0,0.011289740668402777,22.492076873779297,118.9394873046875,601.7883001003028,0.09920166015625,0,16,2,0,4,0,0,dataset_cleaned/congested/cam08_20251207_115335.png,cam08,congested
4,4,0,3,11,0.117900390625,4390.181818181818,31440.0,0.010718217329545456,2.379917621612549,135.69680908203125,430.9357598092795,0.091884765625,3,7,1,0,3,0,0,dataset_cleaned/free_flow/cam09_20251204_122625.png,cam09,free_flow
13,7,3,0,23,0.13851318359375,2466.7391304347825,10290.0,0.006022312330163044,11.884982109069824,118.97558837890625,705.3121561078786,0.12981689453125,9,10,4,3,3,0,0,dataset_cleaned/congested/cam10_20251203_133113.png,cam10,congested
8,8,1,1,18,0.10072070312500002,2148.7083333333335,12401.2,0.004996066623263889,12.949213027954102,96.6806884765625,723.3768675244083,0.0811256103515625,8,9,1,0,4,1,0,dataset_cleaned/congested/cam11_20251208_212739.png,cam11,congested
6,3,0,4,13,0.17247314453125,5434.2307692307695,48642.0,0.01326716496394231,3.7340707778930664,130.9456103515625,561.7250659176766,0.1164892578125,4,9,0,0,4,0,0,dataset_cleaned/free_flow/cam09_20251206_101003.png,cam09,free_flow
9,0,1,0,10,0.038694140625,1485.855,2662.55,0.003454833984375,2.7690470218658447,98.06336181640626,496.6562215242658,0.06314196777343749,3,7,0,0,8,1,0,dataset_cleaned/free_flow/cam09_20251207_184842.png,cam09,free_flow
11,12,1,2,26,0.417490234375,6577.076923076923,49050.0,0.01605731670673077,6.397870063781738,115.1688623046875,647.1488535569608,0.1063720703125,4,19,3,1,5,0,0,dataset_cleaned/moderate/cam08_20251203_115946.png,cam08,moderate
13,1,1,0,15,0.23428671875000004,6920.469230769231,24662.32,0.016091120793269232,6.917102813720703,105.2082470703125,737.5263763525238,0.10903698730468749,3,6,4,0,6,1,0,dataset_cleaned/moderate/cam10_20251207_180348.png,cam10,moderate
7,14,1,2,24,0.2637890625,4502.0,44523.0,0.0109912109375,5.077444076538086,129.8229931640625,510.5069603853169,0.10617431640625,3,19,2,0,7,0,0,dataset_cleaned/free_flow/cam09_20251204_153230.png,cam09,free_flow
14,13,5,4,36,0.38642333984375,4396.638888888889,37506.0,0.010733981662326388,10.33996868133545,120.357451171875,706.3175292957069,0.1239892578125,14,18,4,1,4,0,0,dataset_cleaned/moderate/cam11_20251206_124014.png,cam11,moderate
14,15,2,2,33,0.30676513671875,3807.6060606060605,19154.0,0.009295913233901516,11.750014305114746,125.43744384765625,574.5884384809436,0.108056640625,9,16,8,5,3,0,0,dataset_cleaned/moderate/cam11_20251206_163514.png,cam11,moderate
12,6,2,0,20,0.2818994140625,5773.3,21962.0,0.014094970703125001,11.189155578613281,122.02860107421876,788.4971801626145,0.15353759765625,6,8,6,6,3,0,0,dataset_cleaned/congested/cam10_20251209_114209.png,cam10,congested
4,17,2,0,23,0.11013671875,1961.391304347826,5123.0,0.004788552989130434,13.603931427001953,114.65816650390624,633.1779779737234,0.09443603515625,3,18,2,3,3,0,0,dataset_cleaned/congested/cam08_20251203_112052.png,cam08,congested
9,15,1,3,28,0.2016015625,2949.1428571428573,18848.0,0.0072000558035714285,6.1396355628967285,128.40200927734375,540.2127951277732,0.09566162109375,14,7,7,7,1,0,0,dataset_cleaned/moderate/cam11_20251209_143708.png,cam11,moderate
13,3,1,1,18,0.23474335937500002,5633.840625,24576.83,0.013099517822265625,2.867691993713379,98.9720361328125,531.5600948100795,0.072635986328125,2,13,1,0,11,1,0,dataset_cleaned/free_flow/cam09_20251207_203342.png,cam09,free_flow
6,9,0,5,20,0.17531494140625,3590.45,45756.0,0.0087657470703125,3.038372039794922,137.45779052734375,496.9493866525592,0.1078662109375,4,16,0,0,5,0,0,dataset_cleaned/free_flow/cam09_20251209_121705.png,cam09,free_flow
6,0,4,0,10,0.5835648437500001,24898.766666666666,106785.25,0.05789333767361111,4.557389259338379,100.4909375,702.6770212678563,0.095687255859375,2,4,3,0,2,1,0,dataset_cleaned/free_flow/cam07_20251208_223157.png,cam07,free_flow
7,5,2,1,15,0.1057373046875,2887.3333333333335,12330.0,0.007049153645833334,12.100512504577637,118.336220703125,761.1056377529561,0.13542724609375,6,6,3,1,1,0,0,dataset_cleaned/congested/cam10_20251205_163312.png,cam10,congested
4,15,3,1,23,0.07530029296875,1341.0,5247.0,0.00327392578125,6.223757266998291,113.13406005859375,595.7806712041795,0.088974609375,8,10,5,5,1,0,0,dataset_cleaned/free_flow/cam11_20251207_084354.png,cam11,free_flow
10,26,0,0,36,0.13673095703125,1555.6944444444443,4818.0,0.0037980821397569442,14.961971282958984,126.727958984375,556.1195605392395,0.10248046875,17,13,6,7,0,0,0,dataset_cleaned/congested/cam11_20251206_171514.png,cam11,congested
2,4,3,0,9,0.33947509765625,15449.888888888889,93058.0,0.03771945529513889,1.7173789739608765,124.89324951171875,661.3326277692555,0.13329345703125,2,6,1,1,1,0,0,dataset_cleaned/free_flow/cam07_20251204_090614.png,cam07,free_flow
3,7,1,6,17,0.224140625,5400.470588235294,48585.0,0.013184742647058824,2.837916851043701,131.4421142578125,459.312840765381,0.09855712890625,3,14,0,0,2,0,0,dataset_cleaned/free_flow/cam09_20251206_150005.png,cam09,free_flow
10,6,0,2,18,0.101953125,2320.0,9047.0,0.005664062500000001,7.143172740936279,113.8552197265625,613.7419760019243,0.08740966796875,6,11,1,1,5,0,0,dataset_cleaned/moderate/cam08_20251209_095658.png,cam08,moderate
6,4,2,0,12,0.0374072265625,1276.8333333333333,2976.0,0.003117268880208333,3.0690202713012695,129.21359619140625,596.4075178695676,0.11962158203125,6,6,0,0,2,0,0,dataset_cleaned/free_flow/cam07_20251205_133611.png,cam07,free_flow
2,2,0,2,6,0.02077880859375,1418.5,3827.0,0.003463134765625,1.222913384437561,128.8086669921875,500.57757449817086,0.08643310546875,3,3,0,0,0,0,0,dataset_cleaned/free_flow/cam10_20251205_071115.png,cam10,free_flow
9,1,2,0,12,0.28770751953125,9820.416666666666,101024.0,0.023975626627604166,6.135466575622559,135.87890625,666.4375984215678,0.1397802734375,8,3,1,1,2,0,0,dataset_cleaned/free_flow/cam07_20251207_092327.png,cam07,free_flow
7,1,2,0,10,0.21419726562500002,9139.083333333334,35979.96,0.02124972873263889,2.442781448364258,108.34037841796875,812.7059419403779,0.1054697265625,2,4,3,0,3,1,0,dataset_cleaned/free_flow/cam07_20251206_205953.png,cam07,free_flow
9,11,1,4,25,0.13528076171875,2216.44,31944.0,0.00541123046875,2.50954532623291,132.65254150390626,480.8155583138404,0.10130859375,9,15,1,0,8,0,0,dataset_cleaned/free_flow/cam09_20251205_121658.png,cam09,free_flow
2,4,0,1,7,0.0173681640625,1016.2857142857143,2268.0,0.0024811662946428573,2.792952537536621,128.504931640625,607.0694179820775,0.1096337890625,3,2,2,2,0,0,0,dataset_cleaned/free_flow/cam10_20251207_094848.png,cam10,free_flow
8,4,2,0,14,0.275376171875,8134.188461538462,56768.450000000004,0.018913198617788462,3.389800548553467,107.09048583984375,694.853267693189,0.0971959228515625,4,9,0,0,2,1,0,dataset_cleaned/free_flow/cam10_20251207_190348.png,cam10,free_flow
2,3,1,0,6,0.09611875,6151.6,14062.59,0.014303385416666667,3.2911994457244873,97.574248046875,495.84607044629587,0.050827758789062503,1,4,1,2,2,1,0,dataset_cleaned/free_flow/cam08_20251206_194459.png,cam08,free_flow
7,6,3,0,16,0.340230078125,9332.025,54055.43,0.02169834681919643,3.6550967693328857,101.24852783203124,698.1609984909451,0.0929168701171875,8,6,0,0,2,1,0,dataset_cleaned/free_flow/cam10_20251207_200849.png,cam10,free_flow
8,4,1,2,15,0.14841796875,4052.8,12012.0,0.00989453125,3.4775869846343994,119.1627587890625,487.9343838775396,0.0887890625,10,3,2,3,2,0,0,dataset_cleaned/free_flow/cam11_20251203_141508.png,cam11,free_flow
8,3,1,3,15,0.1222021484375,3336.9333333333334,24969.0,0.008146809895833334,7.780984401702881,130.69131591796875,486.54911194676765,0.10185546875,4,10,1,0,7,0,0,dataset_cleaned/moderate/cam09_20251204_110612.png,cam09,moderate
1,0,2,0,3,0.158268359375,20258.350000000002,49584.200000000004,0.04710367838541666,0.3624036908149719,96.9788916015625,478.97379353711494,0.057121826171874994,0,3,0,0,1,1,0,dataset_cleaned/free_flow/cam09_20251203_232311.png,cam09,free_flow
5,10,0,0,15,0.085774609375,2195.8300000000004,10083.7,0.005105631510416667,5.5042619705200195,102.85966064453125,634.4083771949107,0.0866124267578125,0,14,1,0,3,1,0,dataset_cleaned/moderate/cam10_20251208_211730.png,cam10,moderate
9,14,9,1,33,0.25611083984375,3178.878787878788,17372.0,0.007760934540719697,7.89876651763916,131.37978515625,620.6728648942711,0.102734375,15,12,6,4,4,0,0,dataset_cleaned/moderate/cam11_20251204_151753.png,cam11,moderate
8,12,8,0,28,0.24792724609375,3626.8214285714284,20825.0,0.008854544503348214,7.274664878845215,130.69566650390624,625.8316478908004,0.1290234375,9,16,3,4,4,0,0,dataset_cleaned/free_flow/cam07_20251205_150019.png,cam07,free_flow
3,0,2,0,5,0.030597656250000004,2349.9,4740.06,0.005463867187500001,3.6926076412200928,104.36183837890626,740.1516551774321,0.08915869140624999,4,1,0,0,2,1,0,dataset_cleaned/free_flow/cam07_20251207_184328.png,cam07,free_flow
15,25,2,2,44,0.23805419921875,2216.068181818182,17424.0,0.005410322709517045,17.795732498168945,128.3972021484375,632.0078782436788,0.1131591796875,18,18,8,7,3,0,0,dataset_cleaned/congested/cam11_20251205_134225.png,cam11,congested
5,17,0,4,26,0.219072265625,3451.230769230769,16146.0,0.008425856370192308,10.371330261230469,125.89949462890625,585.467894769287,0.10672607421875,9,9,8,9,2,0,0,dataset_cleaned/moderate/cam11_20251207_114354.png,cam11,moderate
0,0,0,1,1,0.12576484375000002,48293.700000000004,47373.82,0.1122900390625,0.6645323634147644,106.08873046875,444.20479256014215,0.06184912109375,0,1,0,0,0,1,0,dataset_cleaned/free_flow/cam09_20251206_024911.png,cam09,free_flow
9,12,1,0,22,0.1045849609375,1947.1818181818182,9844.0,0.004753861860795455,14.381059646606445,126.2825,645.073415181154,0.1240771484375,5,14,3,4,3,0,0,dataset_cleaned/congested/cam10_20251205_092226.png,cam10,congested
14,21,1,5,41,0.29377685546875,2934.9024390243903,30384.0,0.00716528915777439,11.300151824951172,124.5335791015625,595.4136864661933,0.10897216796875,19,18,4,5,6,0,0,dataset_cleaned/moderate/cam11_20251208_152007.png,cam11,moderate
1,1,0,0,2,0.011995703125,2303.175,3383.55,0.005355224609375,1.4638514518737793,91.02095458984375,483.24722796811557,0.0476112060546875,0,2,0,1,1,1,0,dataset_cleaned/free_flow/cam08_20251209_050010.png,cam08,free_flow
12,2,0,2,16,0.258871484375,7100.475,14696.04,0.01650966099330357,11.966896057128906,107.57137939453125,749.855438964443,0.10877343749999999,2,9,3,0,4,1,0,dataset_cleaned/congested/cam10_20251206_203009.png,cam10,congested
8,0,4,0,12,0.19790283203125,6755.083333333333,35448.0,0.016491902669270832,9.441488265991211,124.5496826171875,743.003139681792,0.13525146484375,4,6,2,0,3,0,0,dataset_cleaned/congested/cam10_20251206_104509.png,cam10,congested
8,11,0,1,20,0.10301025390625,2109.65,12144.0,0.0051505126953125,9.534374237060547,129.01922607421875,522.4497395492554,0.079638671875,13,4,3,4,0,0,0,dataset_cleaned/moderate/cam11_20251207_124854.png,cam11,moderate
5,2,2,2,11,0.3444677734375,12826.727272727272,106512.0,0.03131525213068182,5.32257080078125,125.4958251953125,586.7461861142873,0.12308349609375,6,5,0,0,3,0,0,dataset_cleaned/free_flow/cam07_20251208_132316.png,cam07,free_flow
6,1,0,1,8,0.04038818359375,2067.875,5562.0,0.00504852294921875,5.70872688293457,125.91346435546875,660.7980906005859,0.117841796875,5,1,2,1,1,0,0,dataset_cleaned/moderate/cam10_20251208_122407.png,cam10,moderate
4,11,0,1,16,0.07891845703125,2020.3125,5429.0,0.004932403564453125,5.395395278930664,122.35159912109376,602.4433760399282,0.10943115234375,6,5,5,6,0,0,0,dataset_cleaned/moderate/cam10_20251203_120204.png,cam10,moderate
6,1,0,0,7,0.06993164062500001,3836.25,8207.04,0.008919852120535714,1.234369158744812,102.62996826171874,493.6902094125939,0.0624197998046875,1,5,1,1,6,1,0,dataset_cleaned/free_flow/cam09_20251207_183842.png,cam09,free_flow
7,13,4,1,25,0.28575439453125,4681.8,34892.0,0.011430175781250001,5.304355621337891,127.07561279296876,689.5093937876165,0.14447509765625,6,12,7,5,2,0,0,dataset_cleaned/free_flow/cam07_20251205_170656.png,cam07,free_flow
6,3,1,1,11,0.19124218750000002,7343.700000000001,55368.68,0.0170751953125,7.840592861175537,98.5714111328125,635.3985234905185,0.0795858154296875,7,3,0,0,1,1,0,dataset_cleaned/moderate/cam10_20251206_004915.png,cam10,moderate
5,9,8,1,23,0.2969921875,5289.04347826087,35250.0,0.012912703804347826,11.755332946777344,127.24939697265626,722.4552902126313,0.15637939453125,8,8,7,4,0,0,0,dataset_cleaned/moderate/cam07_20251206_120452.png,cam07,moderate
8,7,2,0,17,0.28971796875,7416.780000000001,43507.200000000004,0.0172451171875,19.06329345703125,109.88724609375,880.408293816427,0.121784912109375,1,5,9,5,2,1,0,dataset_cleaned/congested/cam07_20251205_190310.png,cam07,congested
3,13,0,0,16,0.03781005859375,967.9375,3127.0,0.002363128662109375,30.38810157775879,125.44740966796876,655.8752059509218,0.13032958984375,0,3,13,11,1,0,0,dataset_cleaned/congested/cam08_20251206_160958.png,cam08,congested
3,8,0,2,13,0.13944580078125,4393.615384615385,31440.0,0.010726600060096153,2.07399582862854,136.0075927734375,442.7665179366827,0.09738037109375,3,9,1,1,3,0,0,dataset_cleaned/free_flow/cam09_20251204_134618.png,cam09,free_flow
8,1,3,0,12,0.41307109375000006,14419.936363636365,66254.75,0.033528497869318184,8.335970878601074,102.28522705078124,745.248649944223,0.103162109375,3,7,1,0,4,1,0,dataset_cleaned/moderate/cam10_20251205_180032.png,cam10,moderate
2,2,0,6,10,0.15318115234375,6274.3,41724.0,0.015318115234374999,3.6080543994903564,134.86446044921874,488.02162505128354,0.1073681640625,2,8,0,0,2,0,0,dataset_cleaned/free_flow/cam09_20251206_134003.png,cam09,free_flow
0,0,1,0,1,0.17571093750000003,67473.0,66187.8,0.156884765625,1.8586747646331787,101.95041015625,575.3132415546224,0.07189306640625,1,0,0,0,0,1,0,dataset_cleaned/free_flow/cam10_20251208_214730.png,cam10,free_flow
7,6,0,5,18,0.13334716796875,3034.3888888888887,31800.0,0.0074081759982638894,3.347517251968384,135.1347216796875,441.74841781232345,0.0959423828125,6,11,1,0,6,0,0,dataset_cleaned/free_flow/cam09_20251204_124955.png,cam09,free_flow
8,10,4,0,22,0.14615478515625,2721.1363636363635,12576.0,0.006643399325284091,9.586759567260742,124.82394775390625,720.0508860264714,0.1344970703125,6,12,4,2,2,0,0,dataset_cleaned/congested/cam10_20251209_110709.png,cam10,congested
5,9,0,1,15,0.089833984375,2453.0666666666666,27709.0,0.005988932291666666,1.9329862594604492,136.92483154296875,440.8984032911063,0.094541015625,3,11,1,0,4,0,0,dataset_cleaned/free_flow/cam09_20251207_063841.png,cam09,free_flow
7,15,3,0,25,0.301025390625,4932.0,75810.0,0.012041015625,4.733840465545654,126.53741943359375,647.5221727845908,0.1291650390625,5,17,3,1,3,0,0,dataset_cleaned/free_flow/cam07_20251204_173049.png,cam07,free_flow
6,5,0,4,15,0.19247802734375,5255.933333333333,31800.0,0.012831868489583334,2.834641218185425,135.12763916015626,487.63233149681093,0.1050634765625,4,9,2,0,5,0,0,dataset_cleaned/free_flow/cam09_20251204_111056.png,cam09,free_flow
3,12,2,0,17,0.05722412109375,1378.764705882353,4096.0,0.003366124770220588,15.7627592086792,124.4115087890625,703.6703291610715,0.12927490234375,4,11,2,2,2,0,0,dataset_cleaned/congested/cam10_20251203_164541.png,cam10,congested
7,12,5,2,26,0.14746337890625,2323.1153846153848,17612.0,0.0056716684194711535,5.724462509155273,130.26225341796874,729.5964630927801,0.15077392578125,10,12,4,3,2,0,0,dataset_cleaned/free_flow/cam07_20251204_131227.png,cam07,free_flow
8,0,1,0,9,0.45247070312500004,21718.59375,115591.75,0.05049896240234375,1.3110530376434326,86.7083642578125,618.6831477438499,0.0651341552734375,2,4,2,0,5,1,0,dataset_cleaned/free_flow/cam07_20251203_233253.png,cam07,free_flow
8,17,5,0,30,0.1658203125,2264.0,24192.0,0.00552734375,10.301323890686035,127.79095703125,709.0152089308739,0.13495849609375,8,18,4,2,2,0,0,dataset_cleaned/congested/cam10_20251203_112309.png,cam10,congested
2,23,2,0,27,0.16205078125,2458.3703703703704,6314.0,0.006001880787037037,18.43531036376953,124.096640625,662.9815355050029,0.1355419921875,4,14,9,13,0,0,0,dataset_cleaned/congested/cam10_20251205_125148.png,cam10,congested
7,1,3,4,15,0.18621826171875,5085.0,32452.0,0.01241455078125,2.6010758876800537,134.039765625,437.7024155843498,0.0939892578125,5,9,1,0,6,0,0,dataset_cleaned/free_flow/cam09_20251203_120626.png,cam09,free_flow
7,9,0,2,18,0.14755615234375,3357.722222222222,43648.0,0.008197564019097221,3.6856255531311035,133.6063134765625,411.8313038091123,0.0830322265625,3,15,0,0,6,0,0,dataset_cleaned/free_flow/cam09_20251203_113908.png,cam09,free_flow
2,6,1,0,9,0.0483984375,2065.0,3640.02,0.004801432291666667,50.0,108.7522119140625,779.021417170315,0.12172265624999999,1,7,1,2,2,1,0,dataset_cleaned/congested/cam10_20251207_204848.png,cam10,congested
3,13,1,2,19,0.1777197265625,3831.2631578947367,52216.0,0.009353669819078947,2.655113458633423,130.95512451171874,442.3930258416892,0.091923828125,3,16,0,0,3,0,0,dataset_cleaned/free_flow/cam09_20251205_162328.png,cam09,free_flow
7,2,0,8,17,0.23782958984375,5730.294117647059,49569.0,0.013989975873161765,4.438318252563477,133.43859130859374,511.61983346917617,0.1116455078125,6,10,1,0,4,0,0,dataset_cleaned/free_flow/cam09_20251205_150037.png,cam09,free_flow
7,17,0,3,27,0.2657958984375,4032.222222222222,45472.0,0.009844292534722222,8.236109733581543,104.174150390625,576.1983034370841,0.08943115234375,5,21,1,1,4,0,0,dataset_cleaned/moderate/cam08_20251209_145652.png,cam08,moderate
19,5,0,0,24,0.260610546875,4169.76875,10747.02,0.009695332845052083,9.54429817199707,106.6446240234375,726.0483154075536,0.10371203613281249,6,13,5,1,10,1,0,dataset_cleaned/congested/cam10_20251207_185848.png,cam10,congested
10,9,1,2,22,0.15927978515625,2965.5,17784.0,0.007239990234374999,11.65096664428711,127.9326318359375,738.393923890853,0.13529052734375,7,13,2,2,4,0,0,dataset_cleaned/congested/cam10_20251209_153158.png,cam10,congested
5,3,2,6,16,0.22501220703125,5760.3125,49044.0,0.014063262939453125,2.4339334964752197,133.45349365234375,472.7429407458247,0.10555419921875,5,11,0,1,5,0,0,dataset_cleaned/free_flow/cam09_20251205_143107.png,cam09,free_flow
12,21,2,2,37,0.27248779296875,3016.5135135135133,12780.0,0.00736453494510135,20.82977294921875,129.207900390625,707.6889781329099,0.12653076171875,8,24,5,3,6,0,0,dataset_cleaned/congested/cam11_20251204_160604.png,cam11,congested
8,12,6,0,26,0.18737548828125,2951.8846153846152,17114.0,0.0072067495492788465,5.566527366638184,127.69398193359375,650.4232830848637,0.1351220703125,6,13,7,7,5,0,0,dataset_cleaned/free_flow/cam07_20251204_171050.png,cam07,free_flow
8,4,0,1,13,0.0394580078125,1243.2307692307693,3776.0,0.0030352313701923076,10.296463012695312,102.26232177734374,561.3287348806798,0.071376953125,7,6,0,0,2,0,0,dataset_cleaned/congested/cam08_20251203_124622.png,cam08,congested
4,5,2,0,11,0.06051718750000001,2112.6,5479.6,0.004912109375,9.03953742980957,96.124970703125,666.1072722379239,0.07340173339843749,3,8,0,0,4,1,0,dataset_cleaned/moderate/cam11_20251208_222239.png,cam11,moderate
4,4,5,1,14,0.31577880859375,9238.785714285714,75492.0,0.022555629185267857,2.6487457752227783,129.77830322265626,608.2309857404468,0.12763671875,7,6,1,0,1,0,0,dataset_cleaned/free_flow/cam07_20251203_125844.png,cam07,free_flow
4,12,2,0,18,0.05445068359375,1239.0555555555557,4576.0,0.0030250379774305557,9.417399406433105,127.290556640625,707.6461882510125,0.1305224609375,5,13,0,1,0,0,0,dataset_cleaned/moderate/cam10_20251204_142354.png,cam10,moderate
8,6,5,1,20,0.1333447265625,2730.9,17108.0,0.006667236328124999,2.5864038467407227,129.92282958984376,686.2110130543172,0.13927490234375,10,10,0,1,2,0,0,dataset_cleaned/free_flow/cam07_20251204_112408.png,cam07,free_flow
8,10,1,3,22,0.215146484375,4005.6363636363635,13970.0,0.00977938565340909,7.110224723815918,116.456435546875,597.6468881832122,0.0966943359375,3,13,6,7,7,0,0,dataset_cleaned/moderate/cam08_20251204_105604.png,cam08,moderate
8,1,2,1,12,0.3078125,10506.666666666666,50640.0,0.025651041666666666,3.8184895515441895,133.22035400390624,611.418262734884,0.13145263671875,3,6,3,0,3,0,0,dataset_cleaned/free_flow/cam07_20251205_080701.png,cam07,free_flow
5,7,0,3,15,0.11431640625,3121.6,30622.0,0.00762109375,3.067485809326172,133.40465087890624,434.18090679528706,0.09331298828125,3,11,1,0,5,0,0,dataset_cleaned/free_flow/cam09_20251204_120732.png,cam09,free_flow
7,8,2,1,18,0.21207763671875,4825.944444444444,13622.0,0.011782090928819444,4.135033130645752,125.5061572265625,574.2309750364064,0.0966455078125,8,7,3,3,6,0,0,dataset_cleaned/free_flow/cam11_20251209_132712.png,cam11,free_flow
10,10,1,1,22,0.15861083984375,2953.0454545454545,19458.0,0.007209583629261363,3.195361375808716,129.2946728515625,712.7248814733265,0.14212890625,9,9,4,1,2,0,0,dataset_cleaned/free_flow/cam07_20251209_151145.png,cam07,free_flow
5,2,8,0,15,0.20480224609375,5592.466666666666,23430.0,0.013653483072916667,2.8650166988372803,125.0561474609375,662.0588394938409,0.13742431640625,8,6,1,0,1,0,0,dataset_cleaned/free_flow/cam07_20251204_083737.png,cam07,free_flow
8,7,4,1,20,0.1777978515625,3641.3,34752.0,0.008889892578125,9.302329063415527,131.4121923828125,729.9263500658933,0.15438720703125,8,9,3,1,4,0,0,dataset_cleaned/moderate/cam07_20251209_104155.png,cam07,moderate
6,2,1,0,9,0.18337539062500002,8802.018750000001,26071.36,0.02046600341796875,2.5154337882995605,114.5679248046875,762.826704083005,0.1029027099609375,1,4,3,0,2,1,0,dataset_cleaned/free_flow/cam07_20251206_182453.png,cam07,free_flow
6,14,3,0,23,0.0988916015625,1761.1304347826087,4845.0,0.004299634850543479,5.270574569702148,125.97592529296875,640.4840144199787,0.11820068359375,9,10,4,5,2,0,0,dataset_cleaned/moderate/cam10_20251205_122656.png,cam10,moderate
